1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
1040.0,0.0,,No,369.0,LwQ,671.0,,286.0,RFn,1959.0,1040.0,TA,7560.0,70.0,0.0,0.0,5.0,5.0,1040.0,,1959.0,1959.0
1707.0,0.0,2.0,No,0.0,Unf,1686.0,,511.0,RFn,1981.0,1707.0,TA,16669.0,,653.0,64.0,6.0,8.0,1686.0,,1981.0,1981.0
955.0,,3.0,No,0.0,Unf,935.0,,462.0,Fin,1998.0,1632.0,TA,9084.0,63.0,0.0,28.0,5.0,7.0,935.0,,1998.0,1998.0
1392.0,0.0,3.0,No,1302.0,,90.0,0.0,528.0,Unf,1957.0,1392.0,TA,11341.0,,180.0,0.0,6.0,5.0,1392.0,0.0,1957.0,1996.0
1319.0,0.0,3.0,No,428.0,BLQ,0.0,,270.0,Unf,1953.0,1319.0,TA,10634.0,79.0,0.0,0.0,6.0,5.0,608.0,,1953.0,1953.0
742.0,742.0,3.0,No,0.0,Unf,742.0,,390.0,Fin,2005.0,1484.0,Gd,12589.0,149.0,0.0,24.0,5.0,6.0,742.0,,2005.0,2005.0
971.0,0.0,3.0,Gd,523.0,,448.0,,300.0,Unf,1969.0,971.0,TA,9920.0,69.0,0.0,0.0,6.0,5.0,971.0,,1969.0,1969.0
1062.0,0.0,3.0,Av,539.0,ALQ,490.0,,539.0,RFn,1976.0,1062.0,TA,11333.0,,0.0,0.0,5.0,6.0,1029.0,120.0,1976.0,1976.0
980.0,0.0,4.0,Gd,945.0,,0.0,,0.0,None,,980.0,TA,9400.0,35.0,250.0,0.0,5.0,6.0,945.0,,1975.0,1975.0
1405.0,0.0,2.0,No,0.0,Unf,1405.0,,478.0,RFn,2003.0,1405.0,Gd,3136.0,,163.0,36.0,5.0,7.0,1405.0,,2003.0,2003.0
959.0,712.0,3.0,No,786.0,GLQ,173.0,,472.0,Fin,2000.0,1671.0,TA,10852.0,58.0,0.0,38.0,5.0,6.0,959.0,,2000.0,2000.0
1074.0,0.0,3.0,No,788.0,ALQ,268.0,,495.0,RFn,1975.0,1074.0,TA,10140.0,78.0,0.0,88.0,6.0,5.0,1056.0,,1975.0,1975.0
1547.0,720.0,2.0,None,0.0,None,0.0,,672.0,Unf,1979.0,2320.0,TA,14762.0,,0.0,144.0,6.0,5.0,0.0,,1948.0,1950.0
918.0,0.0,2.0,No,0.0,Unf,918.0,,264.0,Unf,1979.0,918.0,TA,7892.0,55.0,0.0,0.0,5.0,6.0,918.0,,1979.0,1979.0
1437.0,0.0,3.0,Gd,1157.0,ALQ,280.0,,528.0,RFn,1976.0,1437.0,Gd,10768.0,90.0,0.0,21.0,8.0,5.0,1437.0,,1976.0,2004.0
1069.0,0.0,2.0,No,360.0,ALQ,709.0,,440.0,RFn,1977.0,1069.0,TA,4043.0,53.0,0.0,55.0,5.0,6.0,1069.0,,1977.0,1977.0
829.0,727.0,4.0,No,298.0,Rec,429.0,,441.0,,1968.0,1556.0,TA,11700.0,78.0,0.0,0.0,6.0,6.0,727.0,,1968.0,1968.0
824.0,1070.0,4.0,No,624.0,GLQ,193.0,,510.0,,2002.0,1894.0,Gd,11316.0,80.0,44.0,40.0,5.0,7.0,817.0,,2002.0,2003.0
1973.0,0.0,3.0,Av,0.0,Unf,1935.0,0.0,895.0,Fin,2006.0,1973.0,Gd,14226.0,110.0,375.0,45.0,5.0,8.0,1935.0,,2006.0,2006.0
1898.0,1080.0,5.0,No,0.0,Unf,710.0,,564.0,Fin,1961.0,2978.0,Gd,11275.0,96.0,300.0,0.0,7.0,7.0,710.0,,1967.0,2007.0
848.0,0.0,1.0,Av,662.0,GLQ,186.0,0.0,420.0,RFn,2004.0,848.0,Gd,4438.0,,205.0,0.0,5.0,6.0,848.0,,2004.0,2004.0
804.0,670.0,3.0,No,0.0,Unf,384.0,,400.0,Fin,1995.0,1474.0,TA,8530.0,,22.0,72.0,5.0,7.0,384.0,120.0,1995.0,1996.0
1056.0,0.0,3.0,No,480.0,BLQ,108.0,,260.0,Unf,1954.0,1056.0,TA,9250.0,80.0,0.0,0.0,7.0,5.0,1056.0,,1954.0,2005.0
902.0,0.0,2.0,Av,301.0,BLQ,239.0,,484.0,Unf,1983.0,902.0,TA,8885.0,,0.0,0.0,5.0,5.0,864.0,,1983.0,1983.0
1032.0,0.0,3.0,Av,605.0,ALQ,427.0,,564.0,Unf,1978.0,1032.0,TA,10395.0,,233.0,0.0,6.0,6.0,1032.0,,1978.0,1978.0
1077.0,0.0,2.0,No,0.0,Unf,961.0,,338.0,Unf,1920.0,1077.0,TA,8967.0,60.0,0.0,0.0,2.0,5.0,961.0,,1920.0,1950.0
1235.0,0.0,2.0,No,600.0,Rec,635.0,0.0,480.0,Unf,1961.0,1235.0,TA,8500.0,85.0,203.0,0.0,3.0,5.0,1235.0,,1961.0,1961.0
1442.0,0.0,3.0,Mn,738.0,GLQ,172.0,,719.0,Fin,1990.0,1442.0,Gd,10357.0,114.0,0.0,244.0,5.0,7.0,910.0,0.0,1990.0,1991.0
483.0,504.0,2.0,No,387.0,ALQ,96.0,,264.0,Unf,1971.0,987.0,TA,1680.0,21.0,232.0,0.0,5.0,6.0,483.0,,1971.0,1971.0
1004.0,0.0,2.0,Gd,975.0,GLQ,0.0,,504.0,Unf,1977.0,1004.0,TA,10530.0,78.0,90.0,0.0,5.0,6.0,975.0,,1977.0,1977.0
1006.0,0.0,3.0,No,288.0,GLQ,718.0,,0.0,None,,1006.0,TA,9000.0,,0.0,24.0,3.0,5.0,1006.0,,1959.0,1959.0
936.0,780.0,6.0,No,210.0,,570.0,,0.0,None,,1716.0,Fa,5687.0,55.0,0.0,184.0,6.0,5.0,780.0,,1912.0,2000.0
860.0,,3.0,No,0.0,Unf,860.0,,565.0,RFn,2004.0,1720.0,Gd,11645.0,89.0,0.0,70.0,5.0,7.0,860.0,,2004.0,2004.0
960.0,0.0,2.0,No,250.0,ALQ,710.0,,308.0,Unf,1997.0,960.0,Fa,6000.0,50.0,0.0,0.0,4.0,4.0,960.0,0.0,1920.0,1950.0
1604.0,0.0,3.0,No,1334.0,GLQ,270.0,,660.0,RFn,2006.0,1604.0,Gd,8814.0,68.0,180.0,110.0,5.0,7.0,1604.0,,2006.0,2006.0
2217.0,0.0,4.0,Gd,351.0,ALQ,1043.0,,621.0,Unf,1970.0,2217.0,Gd,15865.0,95.0,0.0,207.0,6.0,8.0,2217.0,,1970.0,1970.0
1844.0,0.0,3.0,Av,1110.0,Rec,734.0,216.0,540.0,RFn,1969.0,1844.0,Gd,16381.0,,312.0,73.0,5.0,6.0,1844.0,0.0,1969.0,1969.0
799.0,772.0,3.0,No,0.0,Unf,799.0,,380.0,RFn,1993.0,1571.0,TA,7837.0,59.0,0.0,40.0,7.0,6.0,799.0,,1993.0,1994.0
1479.0,0.0,3.0,No,0.0,Unf,1468.0,,577.0,RFn,1999.0,1479.0,Gd,9382.0,93.0,125.0,25.0,5.0,7.0,1468.0,,1999.0,2000.0
1619.0,167.0,3.0,Gd,1249.0,,103.0,,529.0,Fin,1965.0,1786.0,TA,164660.0,,0.0,0.0,6.0,5.0,1499.0,,1965.0,1965.0
1632.0,0.0,3.0,No,620.0,Rec,0.0,,338.0,RFn,1958.0,1632.0,TA,9600.0,80.0,183.0,0.0,6.0,6.0,1240.0,,1958.0,1988.0
866.0,902.0,3.0,Av,20.0,GLQ,846.0,,578.0,RFn,2007.0,1768.0,Gd,10769.0,68.0,0.0,105.0,5.0,8.0,866.0,,2007.0,2007.0
1096.0,0.0,3.0,Mn,75.0,BLQ,230.0,,299.0,Fin,1969.0,1096.0,TA,15870.0,,0.0,32.0,5.0,5.0,1096.0,,1969.0,1969.0
1236.0,857.0,3.0,No,0.0,Unf,791.0,,542.0,Fin,1986.0,2093.0,TA,20544.0,46.0,123.0,63.0,6.0,7.0,791.0,,1986.0,1991.0
660.0,688.0,3.0,No,512.0,BLQ,148.0,,453.0,RFn,1966.0,1348.0,TA,7590.0,69.0,266.0,108.0,5.0,6.0,660.0,,1966.0,1966.0
728.0,728.0,3.0,Av,648.0,GLQ,80.0,,410.0,Fin,2005.0,1456.0,Gd,8199.0,63.0,0.0,18.0,5.0,7.0,728.0,36.0,2005.0,2005.0
1600.0,0.0,2.0,Gd,1277.0,BLQ,207.0,0.0,319.0,RFn,1957.0,1600.0,TA,16321.0,47.0,0.0,258.0,6.0,5.0,1484.0,,1957.0,1997.0
1700.0,0.0,3.0,Av,340.0,GLQ,1342.0,0.0,544.0,RFn,2003.0,1700.0,Gd,9135.0,70.0,120.0,23.0,5.0,6.0,1682.0,,2003.0,2003.0
808.0,785.0,3.0,No,0.0,Unf,808.0,,389.0,RFn,1993.0,1593.0,TA,9636.0,,0.0,40.0,5.0,6.0,808.0,,1992.0,1993.0
1363.0,0.0,2.0,No,650.0,BLQ,178.0,,288.0,Unf,1951.0,1363.0,TA,14559.0,75.0,70.0,42.0,7.0,5.0,1008.0,,1951.0,2000.0
855.0,586.0,3.0,No,311.0,ALQ,544.0,,440.0,Unf,1978.0,1441.0,TA,2289.0,24.0,0.0,0.0,6.0,6.0,855.0,,1978.0,1978.0
1710.0,0.0,2.0,Gd,1400.0,,310.0,,866.0,RFn,2007.0,1710.0,Gd,13891.0,107.0,436.0,102.0,5.0,8.0,1710.0,,2007.0,2008.0
1222.0,888.0,3.0,No,695.0,GLQ,253.0,,463.0,RFn,1994.0,2110.0,Gd,8880.0,,0.0,130.0,5.0,7.0,948.0,,1994.0,2002.0
725.0,754.0,3.0,No,533.0,GLQ,192.0,,475.0,RFn,1976.0,1479.0,Gd,13517.0,,289.0,44.0,8.0,6.0,725.0,,1976.0,2005.0
767.0,0.0,1.0,Av,584.0,GLQ,0.0,0.0,367.0,Fin,1998.0,767.0,TA,4058.0,34.0,182.0,40.0,5.0,7.0,723.0,,1998.0,1998.0
664.0,,3.0,Av,554.0,GLQ,100.0,,426.0,RFn,2006.0,1496.0,Gd,17104.0,58.0,0.0,24.0,5.0,7.0,654.0,100.0,2006.0,2006.0
1567.0,0.0,1.0,Av,1154.0,GLQ,366.0,,648.0,Fin,2006.0,1567.0,Ex,3982.0,53.0,0.0,0.0,5.0,8.0,1520.0,,2006.0,2006.0
1148.0,0.0,2.0,Mn,210.0,LwQ,219.0,,308.0,Unf,1952.0,1148.0,TA,6420.0,57.0,0.0,0.0,7.0,5.0,980.0,0.0,1952.0,1952.0
1120.0,850.0,3.0,Mn,0.0,Unf,1085.0,,753.0,Fin,2006.0,1970.0,Ex,11065.0,86.0,788.0,74.0,5.0,8.0,1085.0,,2006.0,2006.0
1453.0,1357.0,4.0,No,482.0,GLQ,971.0,,750.0,RFn,1990.0,2810.0,Gd,9572.0,,336.0,0.0,5.0,8.0,1453.0,,1990.0,1990.0
1470.0,,4.0,No,986.0,GLQ,484.0,,696.0,,1998.0,2630.0,Gd,9200.0,80.0,473.0,66.0,5.0,8.0,1470.0,,1998.0,1998.0
1105.0,1169.0,5.0,No,443.0,Rec,662.0,,480.0,,1960.0,2274.0,TA,11600.0,80.0,361.0,0.0,5.0,5.0,1105.0,,1960.0,1960.0
1261.0,0.0,3.0,No,662.0,ALQ,599.0,,433.0,RFn,1958.0,1261.0,TA,9120.0,76.0,0.0,0.0,6.0,6.0,1261.0,,1958.0,1958.0
1486.0,0.0,3.0,No,637.0,BLQ,849.0,,480.0,Fin,1968.0,1486.0,TA,9937.0,75.0,0.0,0.0,7.0,5.0,1486.0,,1964.0,1999.0
773.0,0.0,2.0,No,570.0,,203.0,,240.0,Unf,1953.0,773.0,TA,7677.0,57.0,0.0,0.0,5.0,5.0,773.0,,1953.0,1953.0
1537.0,0.0,3.0,No,0.0,,1319.0,,462.0,RFn,1962.0,1537.0,Gd,8400.0,80.0,237.0,36.0,9.0,6.0,1319.0,,1962.0,2005.0
866.0,913.0,,Av,0.0,Unf,866.0,0.0,546.0,RFn,1998.0,1779.0,Gd,10400.0,80.0,0.0,36.0,5.0,7.0,866.0,,1998.0,1998.0
1225.0,0.0,3.0,No,569.0,ALQ,381.0,,0.0,None,,1225.0,TA,9320.0,77.0,0.0,0.0,5.0,4.0,950.0,,1959.0,1959.0
848.0,0.0,1.0,Av,659.0,GLQ,189.0,,420.0,Fin,2003.0,848.0,Gd,4435.0,36.0,170.0,0.0,5.0,6.0,848.0,140.0,2003.0,2003.0
780.0,596.0,3.0,No,0.0,Unf,780.0,,198.0,Unf,1937.0,1376.0,TA,8600.0,50.0,0.0,0.0,6.0,6.0,780.0,,1937.0,1950.0
742.0,729.0,3.0,No,381.0,GLQ,348.0,,440.0,Unf,1999.0,1471.0,TA,3230.0,34.0,894.0,24.0,5.0,6.0,729.0,,1999.0,1999.0
869.0,0.0,2.0,No,0.0,Unf,440.0,,0.0,None,,869.0,Fa,5900.0,51.0,0.0,0.0,7.0,4.0,440.0,,1923.0,1958.0
729.0,729.0,2.0,No,419.0,GLQ,310.0,,440.0,Unf,1999.0,1458.0,TA,3230.0,34.0,1129.0,32.0,5.0,6.0,729.0,,1999.0,1999.0
894.0,0.0,3.0,No,762.0,ALQ,102.0,,440.0,Unf,1974.0,894.0,TA,13350.0,100.0,0.0,0.0,5.0,5.0,864.0,,1974.0,1974.0
885.0,833.0,3.0,No,0.0,Unf,832.0,,427.0,Fin,1998.0,1718.0,TA,10141.0,74.0,40.0,94.0,5.0,7.0,832.0,,1998.0,1998.0
1701.0,0.0,3.0,Gd,1390.0,ALQ,0.0,,611.0,Fin,1975.0,1701.0,TA,16647.0,,0.0,0.0,5.0,5.0,1390.0,,1975.0,1981.0
864.0,0.0,3.0,No,600.0,BLQ,264.0,,576.0,Unf,1980.0,864.0,TA,12735.0,,0.0,0.0,5.0,4.0,864.0,,1972.0,1972.0
1094.0,761.0,3.0,No,0.0,Unf,528.0,,512.0,RFn,1976.0,1855.0,TA,9600.0,80.0,360.0,100.0,7.0,6.0,528.0,,1976.0,1994.0
1651.0,0.0,3.0,No,1398.0,ALQ,0.0,,616.0,Fin,1986.0,1651.0,TA,12416.0,47.0,132.0,0.0,5.0,6.0,1606.0,,1986.0,1986.0
612.0,612.0,,Av,0.0,Unf,612.0,,528.0,RFn,2009.0,1224.0,Gd,3951.0,40.0,76.0,234.0,5.0,6.0,612.0,,2009.0,2009.0
928.0,0.0,3.0,No,308.0,Rec,620.0,,288.0,Fin,1957.0,928.0,TA,6000.0,50.0,0.0,0.0,6.0,5.0,928.0,,1957.0,1957.0
372.0,720.0,3.0,None,0.0,None,0.0,,0.0,None,,1092.0,Fa,5600.0,70.0,0.0,0.0,5.0,4.0,0.0,,1930.0,1950.0
832.0,809.0,3.0,No,16.0,LwQ,712.0,234.0,546.0,Unf,1925.0,1641.0,Ex,9600.0,60.0,0.0,0.0,7.0,7.0,728.0,,1925.0,1990.0
708.0,708.0,3.0,No,404.0,ALQ,304.0,,776.0,RFn,1968.0,1416.0,TA,11700.0,90.0,420.0,169.0,6.0,6.0,708.0,,1968.0,1968.0
1058.0,846.0,3.0,Av,546.0,GLQ,512.0,,736.0,Fin,2003.0,1904.0,Ex,10927.0,74.0,280.0,60.0,5.0,8.0,1058.0,,2005.0,2005.0
936.0,0.0,2.0,No,248.0,BLQ,448.0,,308.0,Fin,1956.0,936.0,TA,5868.0,74.0,0.0,0.0,7.0,5.0,936.0,,1956.0,2000.0
716.0,840.0,3.0,No,81.0,,23.0,,452.0,Fin,1980.0,1556.0,TA,1950.0,24.0,0.0,0.0,6.0,6.0,716.0,,1980.0,1980.0
864.0,0.0,2.0,No,120.0,LwQ,744.0,,400.0,Unf,1951.0,864.0,TA,19138.0,140.0,0.0,0.0,5.0,4.0,864.0,,1951.0,1951.0
1654.0,0.0,3.0,No,986.0,GLQ,668.0,,900.0,Unf,2002.0,1654.0,Gd,8125.0,,295.0,136.0,5.0,7.0,1654.0,,2002.0,2002.0
1416.0,0.0,3.0,No,0.0,Unf,816.0,,576.0,Unf,2007.0,1416.0,Gd,25339.0,,0.0,0.0,7.0,5.0,816.0,,1918.0,2007.0
1268.0,1097.0,,Mn,1163.0,GLQ,89.0,,856.0,,1999.0,2365.0,Gd,9430.0,82.0,673.0,128.0,5.0,8.0,1252.0,,1999.0,1999.0
1067.0,0.0,2.0,No,442.0,BLQ,625.0,,436.0,Unf,1996.0,1067.0,Gd,9600.0,60.0,0.0,0.0,7.0,4.0,1067.0,,1950.0,1995.0
1318.0,584.0,4.0,None,0.0,None,0.0,,539.0,Unf,1978.0,1902.0,TA,8930.0,68.0,0.0,0.0,5.0,6.0,0.0,,1978.0,1978.0
1557.0,0.0,2.0,Gd,0.0,Unf,1374.0,,420.0,Fin,2003.0,1557.0,Gd,3196.0,,18.0,20.0,5.0,7.0,1374.0,,2003.0,2004.0
1195.0,644.0,4.0,No,0.0,Unf,1195.0,,486.0,Fin,1998.0,1839.0,TA,16770.0,58.0,30.0,81.0,5.0,7.0,1195.0,,1998.0,1998.0
